,STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DT,year
3824,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-21,0.0,",,W,2400",,,,,66.0,"H,,S",72,",,W",63,",,W",2020-06-21,2020
3825,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-22,0.0,",,W,2400",,,,,66.0,"H,,S",73,",,W",62,",,W",2020-06-22,2020
3826,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-23,0.0,",,W,2400",,,,,65.0,"H,,S",71,",,W",61,",,W",2020-06-23,2020
3827,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-24,0.0,",,W,2400",,,,,64.0,"H,,S",70,",,W",61,",,W",2020-06-24,2020
3828,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-25,0.0,",,W,2400",,,,,65.0,"H,,S",72,",,W",63,",,W",2020-06-25,2020
3829,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-26,0.0,",,W,2400",,,,,65.0,"H,,S",70,",,W",62,",,W",2020-06-26,2020
3830,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-27,0.0,",,W,2400",,,,,65.0,"H,,S",71,",,W",61,",,W",2020-06-27,2020
3831,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-28,0.0,"T,,W,2400",,,,,66.0,"H,,S",69,",,W",63,",,W",2020-06-28,2020
3832,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-29,0.0,",,W,2400",,,,,66.0,"H,,S",71,",,W",63,",,W",2020-06-29,2020
3833,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-06-30,0.0,",,W,2400",,,,,65.0,"H,,S",71,",,W",62,",,W",2020-06-30,2020
3834,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-01,0.0,",,W,2400",,,,,65.0,"H,,S",71,",,W",63,",,W",2020-07-01,2020
3835,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-02,0.0,",,W,2400",,,,,67.0,"H,,S",74,",,W",62,",,W",2020-07-02,2020
3836,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-03,0.0,",,W,2400",,,,,66.0,"H,,S",72,",,W",61,",,W",2020-07-03,2020
3837,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-04,0.0,",,W,2400",,,,,68.0,"H,,S",76,",,W",62,",,W",2020-07-04,2020
3838,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-05,0.0,",,W,2400",,,,,70.0,"H,,S",80,",,W",63,",,W",2020-07-05,2020
3839,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-06,0.0,",,W,2400",,,,,70.0,"H,,S",78,",,W",63,",,W",2020-07-06,2020
3840,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-07,0.0,",,W,2400",,,,,70.0,"H,,S",76,",,W",64,",,W",2020-07-07,2020
3841,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-08,0.0,",,W,2400",,,,,69.0,"H,,S",76,",,W",62,",,W",2020-07-08,2020
3842,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-09,0.0,",,W,2400",,,,,68.0,"H,,S",75,",,W",63,",,W",2020-07-09,2020
3843,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-10,0.0,",,W,2400",,,,,68.0,"H,,S",76,",,W",63,",,W",2020-07-10,2020
3844,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-11,0.0,",,W,2400",,,,,69.0,"H,,S",79,",,W",63,",,W",2020-07-11,2020
3845,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-12,0.0,",,W,2400",,,,,73.0,"H,,S",81,",,W",67,",,W",2020-07-12,2020
3846,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-13,0.0,",,W,2400",,,,,71.0,"H,,S",78,",,W",64,",,W",2020-07-13,2020
3847,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-14,0.0,",,W,2400",,,,,69.0,"H,,S",75,",,W",63,",,W",2020-07-14,2020
3848,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-15,0.0,",,W,2400",,,,,67.0,"H,,S",72,",,W",62,",,W",2020-07-15,2020
3849,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-16,0.0,",,W,2400",,,,,66.0,"H,,S",72,",,W",62,",,W",2020-07-16,2020
3850,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-17,0.0,",,W,2400",,,,,67.0,"H,,S",74,",,W",63,",,W",2020-07-17,2020
3851,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-18,0.0,",,W,2400",,,,,67.0,"H,,S",72,",,W",62,",,W",2020-07-18,2020
3852,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-19,0.0,",,W,2400",,,,,65.0,"H,,S",71,",,W",61,",,W",2020-07-19,2020
3853,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-20,0.0,",,W,2400",,,,,65.0,"H,,S",71,",,W",60,",,W",2020-07-20,2020
3854,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-21,0.0,",,W,2400",,,,,66.0,"H,,S",73,",,W",59,",,W",2020-07-21,2020
3855,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-22,0.0,",,W,2400",,,,,63.0,"H,,S",70,",,W",59,",,W",2020-07-22,2020
3856,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-23,0.0,",,W,2400",,,,,65.0,"H,,S",73,",,W",61,",,W",2020-07-23,2020
3857,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-24,0.0,",,W,2400",,,,,66.0,"H,,S",73,",,W",61,",,W",2020-07-24,2020
3858,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-25,0.0,",,W,2400",,,,,66.0,"H,,S",72,",,W",61,",,W",2020-07-25,2020
3859,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-26,0.0,",,W,2400",,,,,64.0,"H,,S",69,",,W",60,",,W",2020-07-26,2020
3860,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-27,0.0,",,W,2400",,,,,64.0,"H,,S",68,",,W",60,",,W",2020-07-27,2020
3861,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-28,0.0,",,W,2400",,,,,63.0,"H,,S",70,",,W",60,",,W",2020-07-28,2020
3862,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-29,0.0,",,W,2400",,,,,64.0,"H,,S",69,",,W",59,",,W",2020-07-29,2020
3863,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-30,0.0,",,W,2400",,,,,62.0,"H,,S",71,",,W",58,",,W",2020-07-30,2020
3864,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-07-31,0.0,",,W,2400",,,,,67.0,"H,,S",76,",,W",62,",,W",2020-07-31,2020
3865,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-01,0.0,",,W,2400",,,,,69.0,"H,,S",81,",,W",61,",,W",2020-08-01,2020
3866,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-02,0.0,",,W,2400",,,,,69.0,"H,,S",75,",,W",63,",,W",2020-08-02,2020
3867,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-03,0.0,",,W,2400",,,,,69.0,"H,,S",73,",,W",65,",,W",2020-08-03,2020
3868,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-04,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",64,",,W",2020-08-04,2020
3869,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-05,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",63,",,W",2020-08-05,2020
3870,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-06,0.0,",,W,2400",,,,,67.0,"H,,S",74,",,W",63,",,W",2020-08-06,2020
3871,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-07,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",61,",,W",2020-08-07,2020
3872,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-08,0.0,",,W,2400",,,,,66.0,"H,,S",72,",,W",62,",,W",2020-08-08,2020
3873,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-09,0.0,",,W,2400",,,,,65.0,"H,,S",71,",,W",61,",,W",2020-08-09,2020
3874,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-10,0.0,",,W,2400",,,,,65.0,"H,,S",71,",,W",62,",,W",2020-08-10,2020
3875,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-11,0.0,",,W,2400",,,,,64.0,"H,,S",69,",,W",60,",,W",2020-08-11,2020
3876,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-12,0.0,",,W,2400",,,,,65.0,"H,,S",73,",,W",60,",,W",2020-08-12,2020
3877,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-13,0.0,",,W,2400",,,,,70.0,"H,,S",83,",,W",66,",,W",2020-08-13,2020
3878,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-14,0.0,",,W,2400",,,,,74.0,"H,,S",81,",,W",68,",,W",2020-08-14,2020
3879,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-15,0.0,",,W,2400",,,,,75.0,"H,,S",87,",,W",69,",,W",2020-08-15,2020
3880,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-16,0.0,",,W,2400",,,,,78.0,"H,,S",93,",,W",68,",,W",2020-08-16,2020
3881,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-17,0.0,",,W,2400",,,,,72.0,"H,,S",78,",,W",67,",,W",2020-08-17,2020
3882,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-18,0.0,",,W,2400",,,,,74.0,"H,,S",85,",,W",69,",,W",2020-08-18,2020
3883,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-19,0.0,",,W,2400",,,,,77.0,"H,,S",85,",,W",73,",,W",2020-08-19,2020
3884,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-20,0.0,",,W,2400",,,,,76.0,"H,,S",85,",,W",72,",,W",2020-08-20,2020
3885,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-21,0.0,",,W,2400",,,,,75.0,"H,,S",81,",,W",70,",,W",2020-08-21,2020
3886,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-22,0.0,",,W,2400",,,,,77.0,"H,,S",90,",,W",70,",,W",2020-08-22,2020
3887,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-23,0.0,",,W,2400",,,,,77.0,"H,,S",83,",,W",71,",,W",2020-08-23,2020
3888,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-24,0.0,",,W,2400",,,,,72.0,"H,,S",74,",,W",69,",,W",2020-08-24,2020
3889,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-25,0.0,",,W,2400",,,,,71.0,"H,,S",76,",,W",67,",,W",2020-08-25,2020
3890,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-26,0.0,",,W,2400",,,,,70.0,"H,,S",76,",,W",66,",,W",2020-08-26,2020
3891,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-27,0.0,",,W,2400",,,,,71.0,"H,,S",79,",,W",67,",,W",2020-08-27,2020
3892,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-28,0.0,",,W,2400",,,,,69.0,"H,,S",75,",,W",62,",,W",2020-08-28,2020
3893,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-29,0.0,",,W,2400",,,,,66.0,"H,,S",72,",,W",62,",,W",2020-08-29,2020
3894,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-30,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",62,",,W",2020-08-30,2020
3895,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-08-31,0.0,",,W,2400",,,,,67.0,"H,,S",72,",,W",64,",,W",2020-08-31,2020
3896,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-01,0.0,",,W,2400",,,,,67.0,"H,,S",74,",,W",64,",,W",2020-09-01,2020
3897,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-02,0.0,",,W,2400",,,,,67.0,"H,,S",72,",,W",63,",,W",2020-09-02,2020
3898,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-03,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",63,",,W",2020-09-03,2020
3899,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-04,0.0,",,W,2400",,,,,69.0,"H,,S",77,",,W",64,",,W",2020-09-04,2020
3900,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-05,0.0,",,W,2400",,,,,73.0,"H,,S",86,",,W",67,",,W",2020-09-05,2020
3901,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-06,0.0,",,W,2400",,,,,83.0,"H,,S",99,",,W",71,",,W",2020-09-06,2020
3902,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-07,0.0,",,W,2400",,,,,79.0,"H,,S",83,",,W",70,",,W",2020-09-07,2020
3903,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-08,0.0,",,W,2400",,,,,73.0,"H,,S",77,",,W",69,",,W",2020-09-08,2020
3904,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-09,0.0,",,W,2400",,,,,70.0,"H,,S",73,",,W",64,",,W",2020-09-09,2020
3905,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-10,0.0,",,W,2400",,,,,66.0,"H,,S",70,",,W",62,",,W",2020-09-10,2020
3906,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-11,0.0,",,W,2400",,,,,67.0,"H,,S",75,",,W",61,",,W",2020-09-11,2020
3907,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-12,0.0,",,W,2400",,,,,67.0,"H,,S",74,",,W",60,",,W",2020-09-12,2020
3908,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-13,0.0,",,W,2400",,,,,66.0,"H,,S",75,",,W",60,",,W",2020-09-13,2020
3909,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-14,0.0,",,W,2400",,,,,68.0,"H,,S",77,",,W",61,",,W",2020-09-14,2020
3910,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-15,0.0,",,W,2400",,,,,69.0,"H,,S",76,",,W",62,",,W",2020-09-15,2020
3911,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-16,0.0,",,W,2400",,,,,70.0,"H,,S",81,",,W",62,",,W",2020-09-16,2020
3912,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-17,0.0,",,W,2400",,,,,71.0,"H,,S",82,",,W",62,",,W",2020-09-17,2020
3913,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-18,0.0,",,W,2400",,,,,72.0,"H,,S",87,",,W",63,",,W",2020-09-18,2020
3914,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-19,0.0,",,W,2400",,,,,71.0,"H,,S",77,",,W",65,",,W",2020-09-19,2020
3915,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-20,0.0,",,W,2400",,,,,67.0,"H,,S",74,",,W",60,",,W",2020-09-20,2020
3916,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-21,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",64,",,W",2020-09-21,2020
3917,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-22,0.0,",,W,2400",,,,,67.0,"H,,S",74,",,W",64,",,W",2020-09-22,2020
3918,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-23,0.0,",,W,2400",,,,,67.0,"H,,S",75,",,W",63,",,W",2020-09-23,2020
3919,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-24,0.0,",,W,2400",,,,,68.0,"H,,S",81,",,W",61,",,W",2020-09-24,2020
3920,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-25,0.0,",,W,2400",,,,,68.0,"H,,S",75,",,W",64,",,W",2020-09-25,2020
3921,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-26,0.0,",,W,2400",,,,,69.0,"H,,S",77,",,W",64,",,W",2020-09-26,2020
3922,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-27,0.0,",,W,2400",,,,,69.0,"H,,S",74,",,W",63,",,W",2020-09-27,2020
3923,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-28,0.0,",,W,2400",,,,,69.0,"H,,S",75,",,W",65,",,W",2020-09-28,2020
3924,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-29,0.0,",,W,2400",,,,,68.0,"H,,S",80,",,W",64,",,W",2020-09-29,2020
3925,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-09-30,0.0,",,W,2400",,,,,74.0,"H,,S",92,",,W",66,",,W",2020-09-30,2020
3926,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-01,0.0,",,W,2400",,,,,78.0,"H,,S",92,",,W",67,",,W",2020-10-01,2020
3927,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-02,0.0,",,W,2400",,,,,76.0,"H,,S",92,",,W",66,",,W",2020-10-02,2020
3928,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-03,0.0,",,W,2400",,,,,75.0,"H,,S",86,",,W",66,",,W",2020-10-03,2020
3929,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-04,0.0,",,W,2400",,,,,71.0,"H,,S",84,",,W",62,",,W",2020-10-04,2020
3930,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-05,0.0,",,W,2400",,,,,71.0,"H,,S",78,",,W",65,",,W",2020-10-05,2020
3931,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-06,0.0,",,W,2400",,,,,69.0,"H,,S",84,",,W",63,",,W",2020-10-06,2020
3932,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-07,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",63,",,W",2020-10-07,2020
3933,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-08,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",64,",,W",2020-10-08,2020
3934,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-09,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",64,",,W",2020-10-09,2020
3935,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-10,0.0,",,W,2400",,,,,68.0,"H,,S",73,",,W",65,",,W",2020-10-10,2020
3936,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-11,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",61,",,W",2020-10-11,2020
3937,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-12,0.0,",,W,2400",,,,,70.0,"H,,S",80,",,W",63,",,W",2020-10-12,2020
3938,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-13,0.0,",,W,2400",,,,,74.0,"H,,S",86,",,W",65,",,W",2020-10-13,2020
3939,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-14,0.0,",,W,2400",,,,,73.0,"H,,S",86,",,W",64,",,W",2020-10-14,2020
3940,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-15,0.0,",,W,2400",,,,,73.0,"H,,S",82,",,W",64,",,W",2020-10-15,2020
3941,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-16,0.0,",,W,2400",,,,,71.0,"H,,S",81,",,W",63,",,W",2020-10-16,2020
3942,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-17,0.0,",,W,2400",,,,,71.0,"H,,S",80,",,W",64,",,W",2020-10-17,2020
3943,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-18,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",63,",,W",2020-10-18,2020
3944,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-19,0.0,",,W,2400",,,,,67.0,"H,,S",74,",,W",63,",,W",2020-10-19,2020
3945,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-20,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",64,",,W",2020-10-20,2020
3946,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-21,0.0,",,W,2400",,,,,66.0,"H,,S",71,",,W",64,",,W",2020-10-21,2020
3947,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-22,0.0,",,W,2400",,,,,67.0,"H,,S",70,",,W",65,",,W",2020-10-22,2020
3948,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-23,0.0,",,W,2400",,,,,67.0,"H,,S",69,",,W",63,",,W",2020-10-23,2020
3949,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-24,0.0,",,W,2400",,,,,66.0,"H,,S",70,",,W",64,",,W",2020-10-24,2020
3950,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-25,0.0,",,W,2400",,,,,65.0,"H,,S",69,",,W",59,",,W",2020-10-25,2020
3951,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-26,0.0,",,W,2400",,,,,63.0,"H,,S",75,",,W",57,",,W",2020-10-26,2020
3952,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-27,0.0,",,W,2400",,,,,64.0,"H,,S",76,",,W",52,",,W",2020-10-27,2020
3953,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-28,0.0,",,W,2400",,,,,64.0,"H,,S",74,",,W",54,",,W",2020-10-28,2020
3954,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-29,0.0,",,W,2400",,,,,63.0,"H,,S",73,",,W",55,",,W",2020-10-29,2020
3955,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-30,0.0,",,W,2400",,,,,64.0,"H,,S",76,",,W",53,",,W",2020-10-30,2020
3956,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-10-31,0.0,",,W,2400",,,,,63.0,"H,,S",75,",,W",54,",,W",2020-10-31,2020
3957,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-01,0.0,",,W,2400",,,,,64.0,"H,,S",76,",,W",55,",,W",2020-11-01,2020
3958,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-02,0.0,",,W,2400",,,,,63.0,"H,,S",69,",,W",58,",,W",2020-11-02,2020
3959,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-03,0.0,",,W,2400",,,,,62.0,"H,,S",72,",,W",57,",,W",2020-11-03,2020
3960,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-04,0.0,",,W,2400",,,,,64.0,"H,,S",72,",,W",56,",,W",2020-11-04,2020
3961,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-05,0.0,",,W,2400",,,,,68.0,"H,,S",88,",,W",58,",,W",2020-11-05,2020
3962,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-06,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",58,",,W",2020-11-06,2020
3963,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-07,0.1,",,W,2400",,,,,59.0,"H,,S",62,",,W",52,",,W",2020-11-07,2020
3964,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-08,0.0,",,W,2400",,,,,56.0,"H,,S",61,",,W",48,",,W",2020-11-08,2020
3965,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-09,0.0,",,W,2400",,,,,54.0,"H,,S",62,",,W",45,",,W",2020-11-09,2020
3966,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-10,0.0,",,W,2400",,,,,54.0,"H,,S",64,",,W",46,",,W",2020-11-10,2020
3967,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-11,0.0,",,W,2400",,,,,55.0,"H,,S",64,",,W",46,",,W",2020-11-11,2020
3968,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-12,0.0,",,W,2400",,,,,56.0,"H,,S",67,",,W",47,",,W",2020-11-12,2020
3969,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-13,0.0,",,W,2400",,,,,56.0,"H,,S",65,",,W",48,",,W",2020-11-13,2020
3970,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-14,0.0,",,W,2400",,,,,57.0,"H,,S",65,",,W",50,",,W",2020-11-14,2020
3971,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-15,0.0,",,W,2400",,,,,62.0,"H,,S",82,",,W",51,",,W",2020-11-15,2020
3972,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-16,0.0,",,W,2400",,,,,71.0,"H,,S",91,",,W",58,",,W",2020-11-16,2020
3973,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2020-11-17,0.0,",,W,2400",,,,,64.0,"H,,S",75,",,W",54,",,W",2020-11-17,2020
